7k/1p1b1q2/B2p3b/3Pp2p/1p2Pp1P/1N3P2/1P1K1B2/2r2Q2 w - - 0 39
7k/1p1b1q2/B2p3b/3Pp2p/1p2Pp1P/5P2/1P1K1B2/2N2Q2 b - - 0 39
7k/3b1q2/p2p3b/3Pp2p/1p2Pp1P/5P2/1P1K1B2/2N2Q2 w - - 0 40
7k/3b1q2/Q2p3b/3Pp2p/1p2Pp1P/5P2/1P1K1B2/2N5 b - - 0 40
5b1k/3b1q2/Q2p4/3Pp2p/1p2Pp1P/5P2/1P1K1B2/2N5 w - - 1 41
5b1k/1Q1b1q2/3p4/3Pp2p/1p2Pp1P/5P2/1P1K1B2/2N5 b - - 2 41
4qb1k/1Q1b4/3p4/3Pp2p/1p2Pp1P/5P2/1P1K1B2/2N5 w - - 3 42
4qb1k/1Q1b4/3p4/3Pp2p/1p2Pp1P/1P3P2/3K1B2/2N5 b - - 0 42
4qbk1/1Q1b4/3p4/3Pp2p/1p2Pp1P/1P3P2/3K1B2/2N5 w - - 1 43
4qbk1/1Q1b4/3p4/3Pp2p/1p2Pp1P/1P1N1P2/3K1B2/8 b - - 2 43
4qbk1/1Q6/3p4/3Pp2p/1p2Pp1P/1P1N1P1b/3K1B2/8 w - - 3 44
4qbk1/8/3p4/3Pp2p/1Q2Pp1P/1P1N1P1b/3K1B2/8 b - - 0 44
q4bk1/8/3p4/3Pp2p/1Q2Pp1P/1P1N1P1b/3K1B2/8 w - - 1 45
q4bk1/8/3p4/3Pp2p/Q3Pp1P/1P1N1P1b/3K1B2/8 b - - 2 45
5bk1/1q6/3p4/3Pp2p/Q3Pp1P/1P1N1P1b/3K1B2/8 w - - 3 46
5bk1/1q6/3p4/3Pp2p/QP2Pp1P/3N1P1b/3K1B2/8 b - - 0 46
5bk1/1q1b4/3p4/3Pp2p/QP2Pp1P/3N1P2/3K1B2/8 w - - 1 47
5bk1/Qq1b4/3p4/3Pp2p/1P2Pp1P/3N1P2/3K1B2/8 b - - 2 47
2q2bk1/Q2b4/3p4/3Pp2p/1P2Pp1P/3N1P2/3K1B2/8 w - - 3 48
2q2bk1/Q2b4/3p4/3Pp2p/1P2Pp1P/5P2/1N1K1B2/8 b - - 4 48
2q2bk1/Q7/3p4/1b1Pp2p/1P2Pp1P/5P2/1N1K1B2/8 w - - 5 49
2q2bk1/Q7/3p4/1b1Pp2p/1P2Pp1P/5P2/1N1K4/4B3 b - - 6 49
5bk1/Q7/3p4/1b1Pp2p/1P2Pp1P/5P1q/1N1K4/4B3 w - - 7 50
5bk1/8/3p4/1b1Pp2p/1P2Pp1P/5P1q/1N1K1Q2/4B3 b - - 8 50
6k1/4b3/3p4/1b1Pp2p/1P2Pp1P/5P1q/1N1K1Q2/4B3 w - - 9 51
1rbq1rk1/1pp1ppb1/p1np1np1/7p/2PPP2P/2N1BP2/PP1QN1P1/R3KB1R w KQ - 0 10
1rbq1rk1/1pp1ppb1/p1np1np1/7p/2PPP2P/2N1BP2/PP1Q2P1/R1N1KB1R b KQ - 1 10
1rbq1rk1/1pp2pb1/p1np1np1/4p2p/2PPP2P/2N1BP2/PP1Q2P1/R1N1KB1R w KQ - 0 11
1rbq1rk1/1pp2pb1/p1np1np1/3Pp2p/2P1P2P/2N1BP2/PP1Q2P1/R1N1KB1R b KQ - 0 11
1rbq1rk1/1pp2pb1/p2p1np1/3Pp2p/2PnP2P/2N1BP2/PP1Q2P1/R1N1KB1R w KQ - 1 12
1rbq1rk1/1pp2pb1/p2p1np1/3Pp2p/2PnP2P/1NN1BP2/PP1Q2P1/R3KB1R b KQ - 2 12
1rbq1rk1/1pp2pb1/p2p1np1/3Pp2p/2P1P2P/1nN1BP2/PP1Q2P1/R3KB1R w KQ - 0 13
1rbq1rk1/1pp2pb1/p2p1np1/3Pp2p/2P1P2P/1PN1BP2/1P1Q2P1/R3KB1R b KQ - 0 13
1rbq1rk1/1p3pb1/p1pp1np1/3Pp2p/2P1P2P/1PN1BP2/1P1Q2P1/R3KB1R w KQ - 0 14
1rbq1rk1/1p3pb1/p1pp1np1/3Pp2p/2P1P2P/1PN1BP2/1P1QB1P1/R3K2R b KQ - 1 14
1rbq1rk1/1p3pb1/p2p1np1/3pp2p/2P1P2P/1PN1BP2/1P1QB1P1/R3K2R w KQ - 0 15
1rbq1rk1/1p3pb1/p2p1np1/3Pp2p/4P2P/1PN1BP2/1P1QB1P1/R3K2R b KQ - 0 15
1r1q1rk1/1p1b1pb1/p2p1np1/3Pp2p/4P2P/1PN1BP2/1P1QB1P1/R3K2R w KQ - 1 16
1r1q1rk1/1p1b1pb1/p2p1np1/3Pp2p/1P2P2P/2N1BP2/1P1QB1P1/R3K2R b KQ - 0 16
2rq1rk1/1p1b1pb1/p2p1np1/3Pp2p/1P2P2P/2N1BP2/1P1QB1P1/R3K2R w KQ - 1 17
2rq1rk1/1p1b1pb1/p2p1np1/1P1Pp2p/4P2P/2N1BP2/1P1QB1P1/R3K2R b KQ - 0 17
2rq1rk1/1p1b1pb1/3p1np1/1p1Pp2p/4P2P/2N1BP2/1P1QB1P1/R3K2R w KQ - 0 18
2rq1rk1/1p1b1pb1/3p1np1/1N1Pp2p/4P2P/4BP2/1P1QB1P1/R3K2R b KQ - 0 18
2rqnrk1/1p1b1pb1/3p2p1/1N1Pp2p/4P2P/4BP2/1P1QB1P1/R3K2R w KQ - 1 19
2rqnrk1/Rp1b1pb1/3p2p1/1N1Pp2p/4P2P/4BP2/1P1QB1P1/4K2R b K - 2 19
1r1qnrk1/Rp1b1pb1/3p2p1/1N1Pp2p/4P2P/4BP2/1P1QB1P1/4K2R w K - 3 20
1r1qnrk1/Rp1b1pb1/3p2p1/1N1Pp2p/1Q2P2P/4BP2/1P2B1P1/4K2R b K - 4 20
1r1qnrk1/Rp3pb1/3p2p1/1b1Pp2p/1Q2P2P/4BP2/1P2B1P1/4K2R w K - 0 21
1r1qnrk1/Rp3pb1/3p2p1/1Q1Pp2p/4P2P/4BP2/1P2B1P1/4K2R b K - 0 21
1r1qnrk1/Rp4b1/3p2p1/1Q1Ppp1p/4P2P/4BP2/1P2B1P1/4K2R w K - 0 22
1r1qnrk1/Rp4b1/3p2p1/3Ppp1p/1Q2P2P/4BP2/1P2B1P1/4K2R b K - 1 22
1r1qn1k1/Rp3rb1/3p2p1/3Ppp1p/1Q2P2P/4BP2/1P2B1P1/4K2R w K - 2 23
1r1qn1k1/1p3rb1/3p2p1/3Ppp1p/1Q2P2P/R3BP2/1P2B1P1/4K2R b K - 3 23
1r1q2k1/1p3rb1/3p1np1/3Ppp1p/1Q2P2P/R3BP2/1P2B1P1/4K2R w K - 4 24
1r1q2k1/1p3rb1/3p1np1/3Ppp1p/1Q2P2P/R3BP2/1P2B1P1/5RK1 b - - 5 24
1r1q2k1/1p3rb1/3p1np1/3Pp2p/1Q2p2P/R3BP2/1P2B1P1/5RK1 w - - 0 25
1r1q2k1/1p3rb1/3p1np1/3Pp2p/1Q2P2P/R3B3/1P2B1P1/5RK1 b - - 0 25
1r4k1/1p1q1rb1/3p1np1/3Pp2p/1Q2P2P/R3B3/1P2B1P1/5RK1 w - - 1 26
1r4k1/1p1q1rb1/3p1np1/3Pp2p/Q3P2P/R3B3/1P2B1P1/5RK1 b - - 2 26
1r4k1/1p2qrb1/3p1np1/3Pp2p/Q3P2P/R3B3/1P2B1P1/5RK1 w - - 3 27
1r4k1/1p2qrb1/3p1np1/3Pp2p/Q3P2P/2R1B3/1P2B1P1/5RK1 b - - 4 27
5rk1/1p2qrb1/3p1np1/3Pp2p/Q3P2P/2R1B3/1P2B1P1/5RK1 w - - 5 28
5rk1/1p2qrb1/3p1np1/3Pp1Bp/Q3P2P/2R5/1P2B1P1/5RK1 b - - 6 28
3q1rk1/1p3rb1/3p1np1/3Pp1Bp/Q3P2P/2R5/1P2B1P1/5RK1 w - - 7 29
3q1rk1/1p3rb1/3p1np1/3Pp1Bp/1Q2P2P/2R5/1P2B1P1/5RK1 b - - 8 29
1q3rk1/1p3rb1/3p1np1/3Pp1Bp/1Q2P2P/2R5/1P2B1P1/5RK1 w - - 9 30
1q3rk1/1p3rb1/3p1np1/3Pp1Bp/1Q2P2P/6R1/1P2B1P1/5RK1 b - - 10 30
1q3rk1/1p1n1rb1/3p2p1/3Pp1Bp/1Q2P2P/6R1/1P2B1P1/5RK1 w - - 11 31
1q3rk1/1p1n1rb1/3p2p1/3Pp1Bp/1Q2P2P/5R2/1P2B1P1/5RK1 b - - 12 31
1q3rk1/1p1n2b1/3p2p1/3Pp1Bp/1Q2P2P/5r2/1P2B1P1/5RK1 w - - 0 32
1q3rk1/1p1n2b1/3p2p1/3Pp1Bp/1Q2P2P/5B2/1P4P1/5RK1 b - - 0 32
1q3rk1/1p1n4/3p1bp1/3Pp1Bp/1Q2P2P/5B2/1P4P1/5RK1 w - - 1 33
1q3rk1/1p1n4/3p1bpB/3Pp2p/1Q2P2P/5B2/1P4P1/5RK1 b - - 2 33
1q4k1/1p1n1r2/3p1bpB/3Pp2p/1Q2P2P/5B2/1P4P1/5RK1 w - - 3 34
1q4k1/1p1n1r2/3p1bpB/3Pp2p/1Q2P2P/5BP1/1P6/5RK1 b - - 0 34
1q1b2k1/1p1n1r2/3p2pB/3Pp2p/1Q2P2P/5BP1/1P6/5RK1 w - - 1 35
1q1b2k1/1p1n1r2/3p2pB/3Pp2p/1Q2P2P/5BP1/1P4K1/5R2 b - - 2 35
1q4k1/1p1n1r2/1b1p2pB/3Pp2p/1Q2P2P/5BP1/1P4K1/5R2 w - - 3 36
1q4k1/1p1n1r2/1b1p2pB/1Q1Pp2p/4P2P/5BP1/1P4K1/5R2 b - - 4 36
6k1/1pqn1r2/1b1p2pB/1Q1Pp2p/4P2P/5BP1/1P4K1/5R2 w - - 5 37
6k1/1pqn1r2/1b1p2pB/1Q1Pp2p/4P1PP/5B2/1P4K1/5R2 b - - 0 37
6k1/1pqn1r2/1b1p2pB/1Q1Pp3/4P1pP/5B2/1P4K1/5R2 w - - 0 38
6k1/1pqn1r2/1b1p2pB/1Q1Pp3/4P1BP/8/1P4K1/5R2 b - - 0 38
6k1/1p1n1r2/1b1p2pB/1Q1Pp3/4P1BP/8/1Pq3K1/5R2 w - - 1 39
6k1/1p1n1r2/1b1p2pB/3Pp3/4P1BP/8/1Pq1Q1K1/5R2 b - - 2 39
6k1/1p1n1r2/1b1p2pB/3Pp3/4P1BP/8/1P2q1K1/5R2 w - - 0 40
6k1/1p1n1r2/1b1p2pB/3Pp3/4P2P/8/1P2B1K1/5R2 b - - 0 40
6k1/1p1n4/1b1p2pB/3Pp3/4P2P/8/1P2B1K1/5r2 w - - 0 41
6k1/1p1n4/1b1p2pB/3Pp3/4P2P/8/1P4K1/5B2 b - - 0 41
6k1/1p1n4/3p2pB/3Pp3/3bP2P/8/1P4K1/5B2 w - - 1 42
6k1/1p1n4/3p2pB/3Pp3/1P1bP2P/8/6K1/5B2 b - - 0 42
6k1/1p1n4/3p2pB/3Pp3/1P2P2P/2b5/6K1/5B2 w - - 1 43
6k1/1p1n4/3p2pB/1P1Pp3/4P2P/2b5/6K1/5B2 b - - 0 43
6k1/1p6/3p2pB/1PnPp3/4P2P/2b5/6K1/5B2 w - - 1 44
6k1/1p6/3p2pB/1PnPp3/4P2P/2b2K2/8/5B2 b - - 2 44
6k1/1p6/3p2pB/1P1Pp3/4P2P/1nb2K2/8/5B2 w - - 3 45
6k1/1p6/3p2pB/1P1Pp3/4P2P/1nb5/4K3/5B2 b - - 4 45
6k1/1p6/3p2pB/bP1Pp3/4P2P/1n6/4K3/5B2 w - - 5 46
6k1/1p6/3p2p1/bP1Pp3/4P2P/1n2B3/4K3/5B2 b - - 6 46
8/1p3k2/3p2p1/bP1Pp3/4P2P/1n2B3/4K3/5B2 w - - 7 47
8/1p3k2/3p2p1/bP1Pp3/4P2P/1n1KB3/8/5B2 b - - 8 47
8/1p3k2/3p2p1/1P1Pp3/4P2P/1n1KB3/8/4bB2 w - - 9 48
r2qkb1r/3b1ppp/p1nppn2/1p4B1/3NPP2/2N5/PPPQ2PP/2KR1B1R w kq - 0 10
r2qkb1r/3b1ppp/p1nppB2/1p6/3NPP2/2N5/PPPQ2PP/2KR1B1R b kq - 0 10
r2qkb1r/3b1p1p/p1nppp2/1p6/3NPP2/2N5/PPPQ2PP/2KR1B1R w kq - 0 11
r2qkb1r/3b1p1p/p1nppp2/1p6/3NPP2/2N5/PPPQ2PP/1K1R1B1R b kq - 1 11
r3kb1r/3b1p1p/pqnppp2/1p6/3NPP2/2N5/PPPQ2PP/1K1R1B1R w kq - 2 12
r3kb1r/3b1p1p/pqNppp2/1p6/4PP2/2N5/PPPQ2PP/1K1R1B1R b kq - 0 12
r3kb1r/5p1p/pqbppp2/1p6/4PP2/2N5/PPPQ2PP/1K1R1B1R w kq - 0 13
r3kb1r/5p1p/pqbppp2/1p3P2/4P3/2N5/PPPQ2PP/1K1R1B1R b kq - 0 13
2kr1b1r/5p1p/pqbppp2/1p3P2/4P3/2N5/PPPQ2PP/1K1R1B1R w - - 1 14
2kr1b1r/5p1p/pqbpPp2/1p6/4P3/2N5/PPPQ2PP/1K1R1B1R b - - 0 14
2kr1b1r/7p/pqbppp2/1p6/4P3/2N5/PPPQ2PP/1K1R1B1R w - - 0 15
2kr1b1r/7p/pqbppp2/1p6/4P3/P1N5/1PPQ2PP/1K1R1B1R b - - 0 15
1k1r1b1r/7p/pqbppp2/1p6/4P3/P1N5/1PPQ2PP/1K1R1B1R w - - 1 16
1k1r1b1r/7p/pqbppp2/1p6/4P3/P1N5/1PPQB1PP/1K1R3R b - - 2 16
1k1r1br1/7p/pqbppp2/1p6/4P3/P1N5/1PPQB1PP/1K1R3R w - - 3 17
1k1r1br1/7p/pqbppp2/1p6/4P3/P1N5/1PPQB1PP/1K1R1R2 b - - 4 17
1k3br1/3r3p/pqbppp2/1p6/4P3/P1N5/1PPQB1PP/1K1R1R2 w - - 5 18
1k3br1/3r3p/pqbppp2/1p6/4P3/P1N4P/1PPQB1P1/1K1R1R2 b - - 0 18
1k3br1/3r3p/pqbppp2/8/1p2P3/P1N4P/1PPQB1P1/1K1R1R2 w - - 0 19
1k3br1/3r3p/pqbppp2/8/1P2P3/2N4P/1PPQB1P1/1K1R1R2 b - - 0 19
1k3br1/3r3p/p1bppp2/8/1q2P3/2N4P/1PPQB1P1/1K1R1R2 w - - 0 20
1k3br1/3r3p/p1bppp2/8/1q1QP3/2N4P/1PP1B1P1/1K1R1R2 b - - 1 20
1k3br1/1r5p/p1bppp2/8/1q1QP3/2N4P/1PP1B1P1/1K1R1R2 w - - 2 21
1k3br1/1r5p/p1bppp2/8/1Q2P3/2N4P/1PP1B1P1/1K1R1R2 b - - 0 21
1k3br1/7p/p1bppp2/8/1r2P3/2N4P/1PP1B1P1/1K1R1R2 w - - 0 22
1k3br1/7p/p1bppp2/8/1r2P1B1/2N4P/1PP3P1/1K1R1R2 b - - 1 22
1k3br1/3b3p/p2ppp2/8/1r2P1B1/2N4P/1PP3P1/1K1R1R2 w - - 2 23
1k3br1/3b3p/p2ppp2/3N4/1r2P1B1/7P/1PP3P1/1K1R1R2 b - - 3 23
1k3br1/3b3p/p2p1p2/3p4/1r2P1B1/7P/1PP3P1/1K1R1R2 w - - 0 24
1k3br1/3B3p/p2p1p2/3p4/1r2P3/7P/1PP3P1/1K1R1R2 b - - 0 24
1k3br1/3B3p/p2p1p2/8/1r2p3/7P/1PP3P1/1K1R1R2 w - - 0 25
1k3br1/3B3p/p2p1p2/8/1r2p3/2P4P/1P4P1/1K1R1R2 b - - 0 25
1k3br1/3B3p/pr1p1p2/8/4p3/2P4P/1P4P1/1K1R1R2 w - - 1 26
1k3br1/3B3p/pr1p1R2/8/4p3/2P4P/1P4P1/1K1R4 b - - 0 26
1k4r1/3Bb2p/pr1p1R2/8/4p3/2P4P/1P4P1/1K1R4 w - - 1 27
1k4r1/3Bb2p/pr1p4/8/4p3/2P4P/1P3RP1/1K1R4 b - - 2 27
1k6/3Bb2p/pr1p4/6r1/4p3/2P4P/1P3RP1/1K1R4 w - - 3 28
1k6/4b2p/pr1pB3/6r1/4p3/2P4P/1P3RP1/1K1R4 b - - 4 28
1k6/4b2p/pr1pB3/6r1/8/2P1p2P/1P3RP1/1K1R4 w - - 0 29
1k6/4b2p/pr1pB3/6r1/8/2P1p2P/1P2R1P1/1K1R4 b - - 1 29
1k6/4b2p/pr1pB3/4r3/8/2P1p2P/1P2R1P1/1K1R4 w - - 2 30
1k4B1/4b2p/pr1p4/4r3/8/2P1p2P/1P2R1P1/1K1R4 b - - 3 30
1k4B1/4b3/pr1p4/4r2p/8/2P1p2P/1P2R1P1/1K1R4 w - - 0 31
1k4B1/4b3/pr1p4/3Rr2p/8/2P1p2P/1P2R1P1/1K6 b - - 1 31
1k4B1/4b3/pr1p4/3r3p/8/2P1p2P/1P2R1P1/1K6 w - - 0 32
1k6/4b3/pr1p4/3B3p/8/2P1p2P/1P2R1P1/1K6 b - - 0 32
1k6/8/pr1p4/3B2bp/8/2P1p2P/1P2R1P1/1K6 w - - 1 33
1k6/8/pr1p4/3B2bp/7P/2P1p3/1P2R1P1/1K6 b - - 0 33
1k6/8/pr1p4/3B3p/5b1P/2P1p3/1P2R1P1/1K6 w - - 1 34
1k6/8/pr1p4/3B3p/5b1P/2P1p3/1PK1R1P1/8 b - - 2 34
1k6/8/1r1p4/p2B3p/5b1P/2P1p3/1PK1R1P1/8 w - - 0 35
1k6/8/1r1p4/p2B3p/5b1P/1PP1p3/2K1R1P1/8 b - - 0 35
8/2k5/1r1p4/p2B3p/5b1P/1PP1p3/2K1R1P1/8 w - - 1 36
8/2k5/1r1p4/p6p/5b1P/1PP1pB2/2K1R1P1/8 b - - 2 36
8/2k5/3p4/pr5p/5b1P/1PP1pB2/2K1R1P1/8 w - - 3 37
8/2k5/3p4/pr5p/2P2b1P/1P2pB2/2K1R1P1/8 b - - 0 37
8/2k5/3p4/p3r2p/2P2b1P/1P2pB2/2K1R1P1/8 w - - 1 38
8/2k5/3p4/p3r2p/2P2b1P/1P1KpB2/4R1P1/8 b - - 2 38
8/8/1k1p4/p3r2p/2P2b1P/1P1KpB2/4R1P1/8 w - - 3 39
8/8/1k1p4/p3r2p/2P2bPP/1P1KpB2/4R3/8 b - - 0 39
8/8/1k1p4/p3r3/2P2bpP/1P1KpB2/4R3/8 w - - 0 40
8/8/1k1p4/p3r3/2P2bBP/1P1Kp3/4R3/8 b - - 0 40
8/8/1k1p3b/p3r3/2P3BP/1P1Kp3/4R3/8 w - - 1 41
8/8/1k1p3b/p3r3/2P3BP/1P1Kp3/R7/8 b - - 2 41
8/8/1k5b/p2pr3/2P3BP/1P1Kp3/R7/8 w - - 0 42
8/8/1k5b/p2pr3/2P3BP/1P1Kp3/1R6/8 b - - 1 42
8/8/1k5b/p3r3/2p3BP/1P1Kp3/1R6/8 w - - 0 43
8/8/1k5b/p3r3/2P3BP/3Kp3/1R6/8 b - - 0 43
8/2k5/7b/p3r3/2P3BP/3Kp3/1R6/8 w - - 1 44
8/2k5/7b/p3r2P/2P3B1/3Kp3/1R6/8 b - - 0 44
8/2k5/7b/4r2P/p1P3B1/3Kp3/1R6/8 w - - 0 45
8/2k5/7b/4r2P/p1P5/3KpB2/1R6/8 b - - 1 45
8/2k5/7b/4r2P/2P5/p2KpB2/1R6/8 w - - 0 46
8/1Rk5/7b/4r2P/2P5/p2KpB2/8/8 b - - 1 46
2k5/1R6/7b/4r2P/2P5/p2KpB2/8/8 w - - 2 47
2k5/R7/7b/4r2P/2P5/p2KpB2/8/8 b - - 3 47
2k5/R7/7b/4r2P/2P5/p2K1B2/4p3/8 w - - 0 48
2k5/R7/7b/4r2P/2P5/p2K4/4B3/8 b - - 0 48
2k5/R7/7b/7P/2P5/p2Kr3/4B3/8 w - - 1 49
2k5/R7/7b/7P/2PK4/p3r3/4B3/8 b - - 2 49
2k5/R7/7b/7P/2PK4/p7/4r3/8 w - - 0 50
2k5/8/7b/7P/2PK4/R7/4r3/8 b - - 0 50
2k5/8/8/7P/2PK4/R7/4r3/2b5 w - - 1 51
2k5/8/R7/7P/2PK4/8/4r3/2b5 b - - 2 51
2k5/8/R7/7P/2PK4/8/3r4/2b5 w - - 3 52
2k5/8/R7/7P/2P5/2K5/3r4/2b5 b - - 4 52
2k5/8/R7/7P/2P5/2K5/7r/2b5 w - - 5 53
2k5/8/R7/2P4P/8/2K5/7r/2b5 b - - 0 53
2k5/8/R7/2P4P/8/2K5/1b5r/8 w - - 1 54
2k5/8/R7/2P4P/2K5/8/1b5r/8 b - - 2 54
2k5/8/R7/2P4r/2K5/8/1b6/8 w - - 0 55
2k5/8/R7/1KP4r/8/8/1b6/8 b - - 1 55
2k5/8/R7/1KP1b2r/8/8/8/8 w - - 2 56
2k5/8/2R5/1KP1b2r/8/8/8/8 b - - 3 56
8/3k4/2R5/1KP1b2r/8/8/8/8 w - - 4 57
8/3k4/R7/1KP1b2r/8/8/8/8 b - - 5 57
8/3k4/R7/1KP1br2/8/8/8/8 w - - 6 58
8/R2k4/8/1KP1br2/8/8/8/8 b - - 7 58
8/R7/4k3/1KP1br2/8/8/8/8 w - - 8 59
8/R7/4k3/2P1br2/2K5/8/8/8 b - - 9 59
r2qkb1r/3b1ppp/p1nppn2/1p4B1/3NPP2/2N5/PPPQ2PP/2KR1B1R w kq - 0 10
r2qkb1r/3b1ppp/p1nppB2/1p6/3NPP2/2N5/PPPQ2PP/2KR1B1R b kq - 0 10
r2qkb1r/3b1p1p/p1nppp2/1p6/3NPP2/2N5/PPPQ2PP/2KR1B1R w kq - 0 11
r2qkb1r/3b1p1p/p1nppp2/1p6/3NPP2/2N5/PPPQ2PP/1K1R1B1R b kq - 1 11
r3kb1r/3b1p1p/pqnppp2/1p6/3NPP2/2N5/PPPQ2PP/1K1R1B1R w kq - 2 12
r3kb1r/3b1p1p/pqnppp2/1p6/3NPP2/8/PPPQN1PP/1K1R1B1R b kq - 3 12
r3kb1r/3b1p2/pqnppp2/1p5p/3NPP2/8/PPPQN1PP/1K1R1B1R w kq - 0 13
r3kb1r/3b1p2/pqnppp2/1p5p/3NPP2/3Q4/PPP1N1PP/1K1R1B1R b kq - 1 13
2kr1b1r/3b1p2/pqnppp2/1p5p/3NPP2/3Q4/PPP1N1PP/1K1R1B1R w - - 2 14
2kr1b1r/3b1p2/pqnppp2/1p5p/3NPP2/3Q2P1/PPP1N2P/1K1R1B1R b - - 0 14
2kr1b1r/3b1p2/pqnppp2/1p6/3NPP1p/3Q2P1/PPP1N2P/1K1R1B1R w - - 0 15
2kr1b1r/3b1p2/pqnppp2/1p6/3NPP1p/3Q2P1/PPP1N1BP/1K1R3R b - - 1 15
2kr1b1r/3b1p2/pq1ppp2/np6/3NPP1p/3Q2P1/PPP1N1BP/1K1R3R w - - 2 16
2kr1b1r/3b1p2/pq1ppp2/np6/3NPP1p/2PQ2P1/PP2N1BP/1K1R3R b - - 0 16
2kr1b1r/3b1p2/pq1ppp2/1p6/2nNPP1p/2PQ2P1/PP2N1BP/1K1R3R w - - 1 17
2kr1b1r/3b1p2/pq1ppp2/1p6/2nNPPPp/2PQ4/PP2N1BP/1K1R3R b - - 0 17
2kr1b1r/3b1p2/pq1p1p2/1p2p3/2nNPPPp/2PQ4/PP2N1BP/1K1R3R w - - 0 18
2kr1b1r/3b1p2/pq1p1p2/1p2p3/2n1PPPp/2PQ4/PPN1N1BP/1K1R3R b - - 1 18
2kr1b1r/3b1p2/pq1p1p2/1p2p3/2n1PPP1/2PQ3p/PPN1N1BP/1K1R3R w - - 0 19
2kr1b1r/3b1p2/pq1p1p2/1p2p3/2n1PPP1/2PQ3B/PPN1N2P/1K1R3R b - - 0 19
2kr1b1r/3b1p2/pq3p2/1p1pp3/2n1PPP1/2PQ3B/PPN1N2P/1K1R3R w - - 0 20
2kr1b1r/3b1p2/pq3p2/1p1Pp3/2n2PP1/2PQ3B/PPN1N2P/1K1R3R b - - 0 20
2kr1b1r/3b1p2/pq3p2/1p1P4/2n2pP1/2PQ3B/PPN1N2P/1K1R3R w - - 0 21
2kr1b1r/3b1p2/pq3p2/1p1P4/2n2NP1/2PQ3B/PPN4P/1K1R3R b - - 0 21
2kr3r/3b1p2/pq1b1p2/1p1P4/2n2NP1/2PQ3B/PPN4P/1K1R3R w - - 1 22
2kr3r/3b1p2/pq1b1p2/1p1P4/2n3P1/2PQ3B/PPN1N2P/1K1R3R b - - 2 22
2kr3r/3b1p2/pq1b1p2/1p1Pn3/6P1/2PQ3B/PPN1N2P/1K1R3R w - - 3 23
2kr3r/3b1p2/pq1b1p2/1p1Pn3/6P1/2P3QB/PPN1N2P/1K1R3R b - - 4 23
2kr3r/3b1p2/pq1b1p2/1p1P4/6n1/2P3QB/PPN1N2P/1K1R3R w - - 0 24
2kr3r/3b1p2/pq1b1p2/1p1P4/6n1/2P4B/PPN1N1QP/1K1R3R b - - 1 24
2kr3r/3b1p2/pq1b1p2/1p1P4/8/2P4B/PPN1NnQP/1K1R3R w - - 2 25
2kr3r/3B1p2/pq1b1p2/1p1P4/8/2P5/PPN1NnQP/1K1R3R b - - 0 25
2k4r/3r1p2/pq1b1p2/1p1P4/8/2P5/PPN1NnQP/1K1R3R w - - 0 26
2k4r/3r1p2/pq1b1p2/1p1P4/3N4/2P5/PPN2nQP/1K1R3R b - - 1 26
2k4r/3r1p2/pq1b1p2/1p1P4/3N4/2P5/PPN3QP/1K1R3n w - - 0 27
2k4r/3r1p2/pq1b1p2/1p1P4/3N4/2P5/PPN4P/1K1R3Q b - - 0 27
2k5/3r1p2/pq1b1p2/1p1P4/3N4/2P5/PPN4r/1K1R3Q w - - 0 28
2k5/3r1p2/pq1b1p2/1p1P4/3N4/2P2Q2/PPN4r/1K1R4 b - - 1 28
2k5/3r1p2/pq3p2/1p1Pb3/3N4/2P2Q2/PPN4r/1K1R4 w - - 2 29
2k5/3r1p2/pq3p2/1p1Pb3/1N1N4/2P2Q2/PP5r/1K1R4 b - - 3 29
2k5/3r1p2/pq3p2/1p1P4/1N1b4/2P2Q2/PP5r/1K1R4 w - - 0 30
2k5/3r1p2/pq3p2/1p1P4/1N1R4/2P2Q2/PP5r/1K6 b - - 0 30
2k5/4rp2/pq3p2/1p1P4/1N1R4/2P2Q2/PP5r/1K6 w - - 1 31
2k5/4rp2/pq3p2/1p1P4/PN1R4/2P2Q2/1P5r/1K6 b - - 0 31
2k5/4rp2/p2q1p2/1p1P4/PN1R4/2P2Q2/1P5r/1K6 w - - 1 32
2k5/4rp2/p2q1p2/1P1P4/1N1R4/2P2Q2/1P5r/1K6 b - - 0 32
2k5/4rp2/3q1p2/1p1P4/1N1R4/2P2Q2/1P5r/1K6 w - - 0 33
2k5/4rp2/2Nq1p2/1p1P4/3R4/2P2Q2/1P5r/1K6 b - - 1 33
2k5/5p2/2Nq1p2/1p1P4/3R4/2P2Q2/1P2r2r/1K6 w - - 2 34
2k5/5p2/2Nq1p2/1p1P4/1R6/2P2Q2/1P2r2r/1K6 b - - 3 34
2k5/5p2/2N2p2/1pqP4/1R6/2P2Q2/1P2r2r/1K6 w - - 4 35
2k5/5p2/2N2p2/1pqP4/1R4Q1/2P5/1P2r2r/1K6 b - - 5 35
8/2k2p2/2N2p2/1pqP4/1R4Q1/2P5/1P2r2r/1K6 w - - 6 36
8/2k2p2/2N2p2/1pqP4/1R6/2P3Q1/1P2r2r/1K6 b - - 7 36
8/3k1p2/2N2p2/1pqP4/1R6/2P3Q1/1P2r2r/1K6 w - - 8 37
8/3k1p2/2N2p2/1pqP4/1R4Q1/2P5/1P2r2r/1K6 b - - 9 37
